Crash_Score,year,Month,Time_of_Day,Rd_Feature,Rd_Character,Rd_Class,Rd_Configuration,Rd_Surface,Light,Traffic_Control,Work_Area,WETorDRY,Log_Crash_Score,Feature_Interaction
4.26,2018,8,LATE-EARLY,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,1.449269160281279,OTHER_OTHER
2.79,2018,8,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.0260415958332743,OTHER_OTHER
23.4,2018,8,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,3.152736022363656,INTERSECTION_SIGNAL-STOP
2.49,2018,8,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,0.22307133307770122,0.9122827104766164,OTHER_OTHER
1.59,2018,8,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,0.4637340162321402,OTHER_OTHER
8.22,2018,8,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.1065702090680887,INTERSECTION_SIGNAL-STOP
3.66,2018,8,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,0.22307133307770122,1.297463147413275,INTERSECTION_OTHER
3.41,2018,8,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.2267122912954254,OTHER_SIGNAL-STOP
6.47,2018,8,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.8671761085128091,INTERSECTION_SIGNAL-STOP
2.22,2018,8,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,0.7975071958841882,INTERSECTION_SIGNAL-STOP
6.86,2018,8,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.925707441737794,OTHER_OTHER
4.24,2018,8,DAYTIME,OTHER,STRAIGHT,US HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.4445632692438664,OTHER_OTHER
4.48,2018,8,LATE-EARLY,OTHER,STRAIGHT,US HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DARK-NOT-LIT,OTHER,NO,-0.8417344818553207,1.4996230464268938,OTHER_OTHER
3.77,2018,8,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,YES,-0.8417344818553207,1.3270750014599193,INTERSECTION_SIGNAL-STOP
5.1,2016,6,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.62924053973028,OTHER_OTHER
5.58,2016,6,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.7191887763932197,OTHER_OTHER
8.67,2016,6,LATE-EARLY,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,OTHER,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.1598687907924505,OTHER_OTHER
3.39,2016,6,DAYTIME,OTHER,STRAIGHT,US HWY,ONE-WAY,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,1.220829921392359,OTHER_OTHER
6.06,2016,6,DAYTIME,INTERSECTION,STRAIGHT,US HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,0.22307133307770122,1.801709800081223,INTERSECTION_OTHER
1.5,2016,6,DAYTIME,OTHER,STRAIGHT,US HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,0.4054651081081644,OTHER_OTHER
3.83,2016,6,DAYTIME,INTERSECTION,CURVE,STATE HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.3428648031925547,INTERSECTION_SIGNAL-STOP
1.91,2016,6,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,0.6471032420585384,OTHER_OTHER
8.58,2016,7,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.149433913499871,INTERSECTION_SIGNAL-STOP
7.7,2016,7,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.0412203288596382,OTHER_OTHER
6.68,2016,6,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,4.454893394154628,1.8991179875485542,INTERSECTION_SIGNAL-STOP
1.54,2016,7,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,0.43178241642553783,OTHER_OTHER
10.17,2016,7,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.3194422100604686,OTHER_OTHER
8.06,2016,7,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.086913556518537,OTHER_OTHER
3.54,2016,7,DAYTIME,OTHER,STRAIGHT,OTHER,ONE-WAY,OTHER,DAYLIGHT,OTHER,NO,0.22307133307770122,1.264126727145683,OTHER_OTHER
8.9,2016,7,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,0.22307133307770122,2.186051276738094,INTERSECTION_SIGNAL-STOP
1.32,2016,7,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,4.454893394154628,0.27763173659827955,OTHER_OTHER
7.65,2016,6,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.0347056478384444,INTERSECTION_SIGNAL-STOP
12.12,2016,7,DAYTIME,OTHER,STRAIGHT,STATE HWY,ONE-WAY,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.4948569806411682,OTHER_SIGNAL-STOP
0.02,2016,7,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,-3.912023005428146,OTHER_OTHER
13.41,2016,7,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.596000697293587,OTHER_OTHER
3.83,2016,7,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.3428648031925547,INTERSECTION_SIGNAL-STOP
4.24,2016,7,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.4445632692438664,INTERSECTION_SIGNAL-STOP
1.81,2016,7,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,0.5933268452777344,OTHER_OTHER
13.84,2016,7,DAYTIME,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.6275629501895237,INTERSECTION_OTHER
5.85,2016,7,LATE-EARLY,OTHER,STRAIGHT,OTHER,ONE-WAY,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,1.766441661243765,OTHER_OTHER
6.26,2016,7,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.8341801851120072,INTERSECTION_SIGNAL-STOP
3.37,2016,7,DAYTIME,OTHER,STRAIGHT,OTHER,ONE-WAY,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.2149127443642704,OTHER_OTHER
2.23,2016,7,LATE-EARLY,OTHER,CURVE,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,0.8020015854720274,OTHER_OTHER
2.62,2016,7,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,0.9631743177730056,OTHER_OTHER
4.56,2016,7,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.5173226235262947,OTHER_OTHER
4.58,2016,7,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.5216989981260935,INTERSECTION_SIGNAL-STOP
8.02,2016,7,DAYTIME,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.081938421878423,INTERSECTION_SIGNAL-STOP
2.16,2016,7,OVERNIGHT,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,OTHER,DARK-LIT,OTHER,NO,-0.8417344818553207,0.7701082216960737,OTHER_OTHER
3.24,2016,7,LATE-EARLY,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DUSK,OTHER,NO,-0.8417344818553207,1.1755733298042381,OTHER_OTHER
3.75,2016,7,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.3217558399823195,OTHER_OTHER
5.34,2016,7,DAYTIME,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.6752256529721035,INTERSECTION_SIGNAL-STOP
3.76,2016,7,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,0.22307133307770122,1.324418957401803,INTERSECTION_SIGNAL-STOP
13.03,2016,7,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.567254391136754,OTHER_SIGNAL-STOP
2.14,2016,7,OVERNIGHT,OTHER,STRAIGHT,US HWY,TWO-WAY-PROTECTED-MEDIAN,OTHER,DARK-LIT,OTHER,NO,4.454893394154628,0.7608058290337602,OTHER_OTHER
15.15,2016,7,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.7180005319553784,INTERSECTION_SIGNAL-STOP
2.86,2016,7,LATE-EARLY,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.0508216248317612,OTHER_OTHER
14.09,2016,7,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.645465325910589,OTHER_SIGNAL-STOP
2.28,2016,7,DAYTIME,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,0.8241754429663494,INTERSECTION_SIGNAL-STOP
8.27,2016,7,DAYTIME,OTHER,STRAIGHT,US HWY,TWO-WAY-UNPROTECTED-MEDIAN,OTHER,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.1126345090356,OTHER_OTHER
3.77,2016,7,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.3270750014599193,INTERSECTION_SIGNAL-STOP
6.52,2016,7,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.8748743759385615,OTHER_SIGNAL-STOP
2.98,2016,7,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,4.454893394154628,1.091923300517313,INTERSECTION_SIGNAL-STOP
1.18,2016,7,OVERNIGHT,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,4.454893394154628,0.16551443847757333,OTHER_OTHER
9.94,2016,7,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.2965670206684825,OTHER_OTHER
5.42,2016,7,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.6900958154515549,OTHER_SIGNAL-STOP
7.09,2016,7,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.958685340544036,OTHER_OTHER
4.56,2016,7,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.5173226235262947,OTHER_OTHER
2.4,2015,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,0.22307133307770122,0.8754687373538999,OTHER_OTHER
18.53,2015,2,DAYTIME,OTHER,CURVE,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.9193910402972683,OTHER_SIGNAL-STOP
4.34,2015,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,0.22307133307770122,1.4678743481123135,OTHER_OTHER
2.08,2015,2,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,0.7323678937132266,OTHER_OTHER
2.43,2015,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,0.22307133307770122,0.8878912573524571,OTHER_OTHER
5.66,2015,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.7334238922150915,OTHER_OTHER
1.96,2015,2,DAYTIME,OTHER,STRAIGHT,US HWY,TWO-WAY-PROTECTED-MEDIAN,OTHER,DAYLIGHT,OTHER,NO,1.5888825653877485,0.6729444732424258,OTHER_OTHER
3.8,2015,2,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,1.5888825653877485,1.33500106673234,OTHER_OTHER
3.24,2015,2,DAYTIME,OTHER,STRAIGHT,US HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,1.5888825653877485,1.1755733298042381,OTHER_OTHER
5.77,2015,2,DAYTIME,OTHER,CURVE,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,OTHER,OTHER,NO,1.5888825653877485,1.7526720805200082,OTHER_OTHER
5.59,2015,2,LATE-EARLY,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,1.7209792871670078,OTHER_OTHER
9.16,2015,2,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,-0.8417344818553207,2.214846178686039,INTERSECTION_SIGNAL-STOP
5.84,2015,2,DAYTIME,OTHER,STRAIGHT,US HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.7647307968401356,OTHER_OTHER
3.29,2015,2,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,-0.8417344818553207,1.1908875647772805,INTERSECTION_SIGNAL-STOP
14.13,2015,2,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.6483001966964363,INTERSECTION_SIGNAL-STOP
12.95,2015,2,DAYTIME,OTHER,STRAIGHT,US HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,4.454893394154628,2.5610957881455465,OTHER_SIGNAL-STOP
1.76,2015,2,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,0.22307133307770122,0.5653138090500605,INTERSECTION_SIGNAL-STOP
4.13,2015,2,DAYTIME,OTHER,STRAIGHT,US HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,1.5888825653877485,1.4182774069729414,OTHER_OTHER
2.45,2015,2,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,1.5888825653877485,0.8960880245566357,OTHER_SIGNAL-STOP
6.55,2015,2,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,1.5888825653877485,1.8794650496471605,INTERSECTION_SIGNAL-STOP
6.62,2015,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,1.5888825653877485,1.890095369948917,OTHER_OTHER
12.77,2015,2,DAYTIME,INTERSECTION,CURVE,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,1.5888825653877485,2.547098670044448,INTERSECTION_SIGNAL-STOP
3.95,2015,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.3737155789130306,OTHER_OTHER
9.75,2015,2,DAYTIME,OTHER,STRAIGHT,US HWY,TWO-WAY-PROTECTED-MEDIAN,OTHER,DAYLIGHT,OTHER,NO,0.5240767504547266,2.277267285009756,OTHER_OTHER
8.76,2015,2,DAYTIME,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,0.22307133307770122,2.1701959049483,INTERSECTION_SIGNAL-STOP
3.42,2015,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,0.22307133307770122,1.2296405510745139,OTHER_OTHER
2.81,2015,2,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.0331844833456545,INTERSECTION_SIGNAL-STOP
8.92,2015,2,LATE-EARLY,OTHER,CURVE,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,1.5888825653877485,2.188295946591918,OTHER_OTHER
9.75,2015,2,DAYTIME,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,2.9978341485330007,2.277267285009756,INTERSECTION_SIGNAL-STOP
8.06,2015,2,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAWN,SIGNAL-STOP,NO,1.5888825653877485,2.086913556518537,INTERSECTION_SIGNAL-STOP
5.41,2015,2,DAYTIME,OTHER,STRAIGHT,STATE HWY,ONE-WAY,OTHER,DAYLIGHT,OTHER,NO,0.5240767504547266,1.6882490928583902,OTHER_OTHER
2.67,2015,2,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,1.933028333599979,0.9820784724121582,INTERSECTION_SIGNAL-STOP
3.79,2015,2,LATE-EARLY,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-NOT-LIT,SIGNAL-STOP,NO,-0.8417344818553207,1.332366019094335,INTERSECTION_SIGNAL-STOP
6.63,2015,2,LATE-EARLY,OTHER,CURVE,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAWN,OTHER,NO,1.5888825653877485,1.891604804197771,OTHER_OTHER
3.92,2015,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.366091653802371,OTHER_OTHER
6.4,2015,2,LATE-EARLY,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,0.5240767504547266,1.8562979903656263,OTHER_OTHER
25.07,2015,2,OVERNIGHT,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-NOT-LIT,SIGNAL-STOP,NO,1.5888825653877485,3.221671912170202,INTERSECTION_SIGNAL-STOP
5.52,2015,2,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DUSK,SIGNAL-STOP,NO,-0.8417344818553207,1.7083778602890038,INTERSECTION_SIGNAL-STOP
4.63,2015,2,LATE-EARLY,OTHER,CURVE,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,0.5240767504547266,1.5325568680981427,OTHER_OTHER
2.35,2015,3,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,0.8544153281560676,INTERSECTION_SIGNAL-STOP
1.95,2015,3,LATE-EARLY,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,0.6678293725756554,OTHER_SIGNAL-STOP
3.91,2015,3,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.3635373739972745,INTERSECTION_SIGNAL-STOP
2.08,2015,3,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,1.5888825653877485,0.7323678937132266,OTHER_OTHER
5.28,2015,3,LATE-EARLY,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DUSK,OTHER,NO,-0.8417344818553207,1.6639260977181702,OTHER_OTHER
2.4,2015,3,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,-0.8417344818553207,0.8754687373538999,INTERSECTION_SIGNAL-STOP
7.82,2015,3,LATE-EARLY,OTHER,STRAIGHT,OTHER,ONE-WAY,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,2.05668455455722,OTHER_OTHER
8.75,2015,3,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.169053700369523,OTHER_OTHER
4.97,2015,3,DAYTIME,OTHER,STRAIGHT,US HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.6034198401085373,OTHER_SIGNAL-STOP
7.72,2015,3,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,0.22307133307770122,2.0438143640366846,OTHER_SIGNAL-STOP
17.14,2015,3,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,4.454893394154628,2.8414149131696336,OTHER_SIGNAL-STOP
9.36,2015,3,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.2364452904895007,OTHER_OTHER
13.8,2015,3,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.624668592163159,INTERSECTION_SIGNAL-STOP
9.3,2015,3,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAWN,OTHER,NO,-0.8417344818553207,2.2300144001592104,INTERSECTION_OTHER
5.58,2015,3,LATE-EARLY,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,0.22307133307770122,1.7191887763932197,OTHER_OTHER
